Price,Rating,city,Owner,Fuel_Type,Transmission,RTO,Insurance,Insurance_Type,Company,Model,Kilometres_travelled,year,month 
1353000.0,4.9,3686,First ,petrol,,RTOTS09,20/2/2021,ZeroDepreciation,honda,city zx cvt anniversary edition,16266.0,2018,1
4270000.0,5,3686,First ,petrol,,RTOTS08,17/9/2021,ZeroDepreciation,volvo,xc 40 t4,2370.0,2020,1
300000.0,4.1,3686,First ,diesel,manual,RTOTS08,20/7/2021,Comp,renault,pulse rx l diesel,74940.0,2014,5
1342900.0,4.8,3686,First ,diesel,,RTOTS08,10/7/2021,ZeroDepreciation,mahindra,xuv500 w7 fwd,29709.0,2019,6
230000.0,3.9,3686,First ,diesel,manual,RTOKA51,8/1/2021,Comp,ford,figo 1.4 exi duratorq ,85838.0,2011,5
334739.0,3.9,3686,First ,petrol,automatic,RTOAP09,30/11/2020,Comprehensive,honda,city v at,133425.0,2010,10
45000.0,1,3686,First ,petrol,manual,RTOAP28,,Expired,maruti,800 std,57389.0,2001,9
400000.0,3.8,3686,Second ,diesel,manual,RTOTS07,9/7/2021,Comp,volkswagen,cross polo highline tdi,70531.0,2015,7
540000.0,4.3,3686,First ,petrol,manual,RTOTS08,26/3/2021,Zero_Dep,hyundai,grand i10 sports 1.2 vtvt,62447.0,2017,2
280000.0,3.8,3686,First ,diesel,manual,RTOAP10,,Expired,maruti,swift dzire vdi,109179.0,2009,9
70000.0,3.7,3686,First ,petrol,manual,RTOAP10,16/3/2021,3rdParty,tata,indica ev2 xeta gls,57953.0,2006,4
180000.0,3.2,3686,Second ,diesel,manual,RTOAP09,,Expired,mahindra,scorpio 2.6 glx,81405.0,2003,2
1331000.0,5,3686,First ,diesel,automatic,RTOTS13,12/11/2022,3rdParty,hyundai,verna 1.6 crdi sx + at,10306.0,2019,5
1525000.0,4.8,3686,First ,diesel,,RTOTS09,17/8/2021,ZeroDepreciation,tata,harrier xz 2.0l kryotec,24333.0,2019,6
180000.0,4.2,3686,First ,petrol,manual,RTOAP11,,Expired,hyundai,santro xing xo erlx euro iii,68072.0,2007,5
1000000.0,4.6,3686,First ,petrol,manual,RTOTS08,29/1/2022,ZeroDepreciation,volkswagen,polo gt tsi,28108.0,2019,1
254000.0,3.6,3686,First ,petrol,manual,RTOAP11,,Expired,maruti,sx4 vxi,67716.0,2010,4
655000.0,4.2,3686,First ,diesel,manual,RTOTS10,27/12/2020,3rdParty,renault,duster 85 ps rxl,56615.0,2014,11
765000.0,4.3,3686,First ,diesel,manual,RTOTS09,20/7/2021,Zero_Dep,maruti,vitara brezza zdi plus dual tone,72073.0,2016,7
860000.0,4.5,3686,First ,petrol,manual,RTOTS09,,Expired,hyundai,creta 1.6 e + vtvt,37044.0,2017,3
650000.0,4.4,3686,First ,diesel,manual,RTOTS07,,Expired,maruti,s cross delta 1.3,61665.0,2015,9
590000.0,4,3686,First ,diesel,manual,RTOTS09,16/12/2021,Comprehensive,skoda,rapid 1.5 tdi mt ambition plus,65749.0,2014,11
960000.0,4.6,3686,First ,diesel,manual,RTOTS07,16/10/2020,ZeroDepreciation,maruti,ertiga vdi shvs,45103.0,2018,7
1500000.0,4.5,3686,First ,diesel,,RTOTS09,30/6/2021,ZeroDepreciation,mahindra,xuv500 w11 (o),49596.0,2018,5
265000.0,3.9,3686,Second ,petrol,manual,RTOTN19,,Expired,honda,city s mt petrol,170910.0,2009,3
520000.0,4.3,3686,First ,diesel,manual,RTOTS08,14/1/2022,Comprehensive,maruti,swift vdi,78729.0,2015,12
800000.0,4.5,3686,First ,diesel,manual,RTOTS09,29/8/2021,ZeroDepreciation,skoda,rapid 1.5 tdi mt ambition,67987.0,2017,8
800000.0,4.9,3686,First ,diesel,automatic,RTOTS09,,Expired,maruti,dzire zdi amt,17492.0,2018,6
342950.0,3.8,3686,First ,diesel,manual,RTOAP09,,Expired,skoda,rapid 1.6 tdi mt ambition,113333.0,2012,4
450000.0,3.8,3686,Second ,diesel,manual,RTOAP09,,Expired,toyota,innova 2.5 v 8 str,157919.0,2008,6
150000.0,4.2,3686,First ,petrol,manual,RTOAP09,30/4/2021,3rdParty,tata,indigo cs gls,76157.0,2008,2
975000.0,4.8,3686,First ,diesel,,RTOTS03,14/4/2022,3rdParty,maruti,vitara brezza vdi amt,11810.0,2019,1
275400.0,3.6,3686,Second ,petrol,manual,RTOTS03,,Expired,datsun,go plus t,62811.0,2015,6
635000.0,4.2,3686,Second ,diesel,manual,RTOMH43,18/9/2021,3rdParty,ssangyong,rexton rx7,60533.0,2014,3
760000.0,4.6,3686,First ,diesel,manual,RTOTS12,30/5/2021,Third_party,maruti,dzire vdi,62608.0,2018,3
600000.0,4.3,3686,First ,diesel,manual,RTOTS07,11/11/2021,3rdParty,maruti,swift zdi,61729.0,2015,12
388000.0,3.9,3686,Second ,diesel,manual,RTOTS30,31/10/2020,Expired,renault,scala rxl diesel,58350.0,2013,1
108300.0,3.9,3686,Second ,petrol,manual,RTOTS07,11/3/2021,Third_party,hyundai,santro xing xo erlx euro iii,135192.0,2006,2
70000.0,4.2,3686,First ,petrol,manual,RTOCG04,16/2/2021,3rdParty,hyundai,santro xing xs,47998.0,2004,2
55000.0,3.4,3686,First ,petrol,manual,RTOAP09,,Expired,tata,indica v2 xeta glx bs iii,69207.0,2006,8
710000.0,4.3,3686,Second ,diesel,manual,RTOTS01,27/9/2021,Zero_Dep,maruti,ciaz zdi+ shvs,96653.0,2017,8
833000.0,4.1,3686,Second ,diesel,manual,RTOAP09,28/5/2021,Third_party,ssangyong,rexton rx5,36644.0,2013,1
280000.0,4.2,3686,Second ,petrol,manual,RTOAP29,15/12/2020,Third_party,honda,amaze 1.2 exmt i vtec,101988.0,2013,10
758000.0,4.7,3686,First ,diesel,manual,RTOTS10,14/6/2021,Comp,maruti,dzire vdi,15850.0,2017,6
80000.0,3.2,3686,Second ,petrol,manual,RTOAP10,31/8/2020,Expired,honda,city 1.3 exi,124058.0,1999,5
1325000.0,4.4,3686,Second ,diesel,automatic,RTOTS09,,Expired,hyundai,creta 1.6 crdi sx plus auto,37219.0,2017,12
650000.0,4.2,3686,First ,petrol,manual,RTOTS10,,Expired,maruti,baleno alpha 1.2 k12 ,68052.0,2015,12
1098000.0,4.8,3686,First ,diesel,,RTOTS07,4/1/2023,3rdParty,ford,ecosport 1.5 ecosport titanium sports(sunroof),12621.0,2019,12
380000.0,3.8,3686,Second ,diesel,manual,RTOAP10,15/5/2021,Comprehensive,toyota,innova 2.5 g4 8 str,273744.0,2006,5
915307.0,4.8,3686,First ,petrol,manual,RTOTS07,,Expired,skoda,rapid style 1.6 mpi mt,21905.0,2019,1
1000000.0,4,3686,Second ,diesel,manual,RTOAP09,,Expired,mercedes,benz c class c 220 cdi classic,89511.0,2012,2
460000.0,4,3686,First ,diesel,manual,RTOTS07,,Expired,volkswagen,polo highline1.5l diesel,78814.0,2014,12
1680000.0,4.8,3686,First ,diesel,,RTOTS08,27/5/2021,Comp,tata,harrier xz 2.0l kryotec,39302.0,2019,5
300000.0,3.9,3686,Second ,diesel,manual,RTOTS11,,Expired,toyota,etios gd,75411.0,2012,1
1030000.0,4.7,3686,First ,diesel,automatic,RTOTS08,25/8/2021,3rdParty,maruti,vitara brezza zdi amt,16359.0,2018,8
396000.0,3.5,3686,Third ,diesel,manual,RTOAP29,,Expired,renault,duster 85 ps rxl,106975.0,2013,4
550000.0,4.2,3686,First ,petrol,manual,RTOTS07,,Expired,maruti,ciaz vxi,98707.0,2016,8
350000.0,4.8,3686,First ,petrol,,RTOTS07,12/10/2021,Comprehensive,maruti,alto k10 vxi amt,79450.0,2016,9
265000.0,4,3686,Second ,diesel,manual,RTOAP28,18/9/2021,Comprehensive,nissan,sunny xv diesel,109300.0,2012,6
550000.0,3.9,3686,First ,diesel,manual,RTOAP26,8/11/2021,Zero_Dep,mahindra,bolero power+ zlx,214681.0,2016,9
80750.0,3.7,3686,First ,petrol,manual,RTOMP04,11/4/2021,3rdParty,maruti,alto std,111966.0,2007,1
650000.0,4.2,3686,First ,diesel,manual,RTOTS07,25/11/2021,Comprehensive,maruti,s cross zeta 1.3,84122.0,2015,10
300000.0,3.7,3686,First ,diesel,manual,RTOAP09,30/1/2021,3rdParty,maruti,swift dzire vdi,93919.0,2008,7
70000.0,3.8,3686,Second ,diesel,manual,RTOAP28,,Expired,tata,indica dls,110480.0,2007,7
380000.0,4.1,3686,First ,petrol,manual,RTOAP28,10/12/2020,3rdParty,hyundai,grand i10 asta 1.2 vtvt,78110.0,2013,11
700000.0,3.9,3686,Second ,diesel,manual,RTOTS10,,Expired,honda,city vx mt diesel,69473.0,2015,4
250000.0,4,3686,Second ,petrol,manual,RTOAP28,24/12/2020,Comp,maruti,swift vxi,81768.0,2009,12
700000.0,4.3,3686,First ,diesel,manual,RTOTS08,,Expired,volkswagen,polo highline1.5l diesel,44631.0,2017,4
830000.0,4.4,3686,Second ,diesel,manual,RTOTS07,24/2/2021,Comprehensive,renault,duster rxz 85 ps diesel,40777.0,2017,2
130000.0,3.3,3686,First ,petrol,manual,RTOAP09,14/1/2021,Comprehensive,honda,city 1.5 exi,139239.0,2005,1
920000.0,4.3,3686,First ,diesel,manual,RTOTS07,,Expired,mahindra,xuv500 w8 fwd,85276.0,2015,11
735000.0,4.2,3686,Second ,diesel,manual,RTOTS09,,Expired,maruti,ertiga vdi shvs,79986.0,2017,9
55000.0,3.5,3686,Second ,petrol,manual,RTOAP09,,Expired,maruti,800 ac,12969.0,1998,12
40000.0,3.7,3686,Second ,petrol,manual,RTOMH14,6/3/2021,Comprehensive,ford,ikon 1.3 flair,78191.0,2006,4
230000.0,3.9,3686,Second ,petrol,manual,RTOAP13,25/11/2021,Third_party,maruti,wagon r 1.0 lxi,105346.0,2010,6
210000.0,4,3686,Second ,petrol,manual,RTOAP10,4/12/2020,Third_party,honda,city zx gxi,112840.0,2007,11
550000.0,4.7,3686,Second ,diesel,manual,RTOTS08,19/1/2021,Third_party,mahindra,kuv100 k8 d 6 str,34326.0,2015,11
850000.0,4.7,3686,Second ,petrol,automatic,RTOTS10,26/6/2021,ZeroDepreciation,maruti,dzire zxi plus amt,18132.0,2017,5
1475000.0,4.5,3686,First ,diesel,automatic,RTOTS09,12/3/2021,Comprehensive,hyundai,creta 1.6 crdi sx plus auto,33897.0,2017,1
200000.0,4.1,3686,First ,petrol,manual,RTOAP11,26/1/2021,Comp,chevrolet,beat lt petrol,67908.0,2010,7
750000.0,4.1,3686,First ,diesel,manual,RTOAP13,,Expired,mahindra,xuv500 w8 fwd,71333.0,2013,1
850000.0,4.6,3686,First ,petrol,manual,RTOTS07,21/12/2020,Third_party,honda,city v mt petrol,24267.0,2017,11
40000.0,1,3686,First ,petrol,manual,RTOAP09,,Expired,maruti,zen vx,47158.0,1998,1
140000.0,3.8,3686,First ,diesel,manual,RTOMH04,,Expired,skoda,laura lk 1.9 pd mt,100203.0,2007,4
132000.0,3.5,3686,Second ,diesel,manual,RTOTS07,15/3/2021,Comprehensive,tata,vista vx quadrajet 75ps,202043.0,2011,10
130000.0,3.9,3686,First ,petrol,manual,RTOAP10,,Expired,maruti,wagon r lxi,123442.0,2007,3
259000.0,3.9,3686,First ,diesel,manual,RTOAP24,,Expired,ford,figo 1.4 zxi duratorq ,71137.0,2011,3
678600.0,4.2,3686,First ,petrol,,RTOAP28,25/9/2021,Comp,toyota,corolla altis 1.8 g,37805.0,2011,9
190000.0,3.6,3686,Second ,diesel,manual,RTOAP09,,Expired,hyundai,verna vgt crdi sx,168254.0,2007,10
230000.0,3.7,3686,First ,diesel,manual,RTOAP11,,Expired,maruti,ritz vdi ,143225.0,2010,12
500000.0,3.9,3686,First ,diesel,manual,RTOAP23,24/10/2021,Comp,hyundai,verna fluidic 1.6 sx crdi,98727.0,2013,8
570000.0,4.7,3686,First ,petrol,manual,RTOTS07,6/4/2021,ZeroDepreciation,maruti,ignis delta 1.2 k12 ,29677.0,2018,2
650000.0,4.3,3686,First ,diesel,manual,RTOTS09,29/3/2021,ZeroDepreciation,hyundai,verna fluidic 1.6 sx crdi,80774.0,2016,1
480000.0,4.7,3686,First ,petrol,manual,RTOTS07,29/12/2020,Comp,hyundai,grand i10 sportz o 1.2,45245.0,2017,9
231990.0,3.9,3686,Second ,petrol + lpg,manual,RTOTS08,18/3/2021,3rdParty,hyundai,eon era plus lpg,64919.0,2016,11
300000.0,4.4,3686,First ,petrol,manual,RTOTS07,,Expired,hyundai,eon era plus,66372.0,2016,11
825000.0,4.7,3686,First ,diesel,automatic,RTOTS08,2/10/2021,ZeroDepreciation,maruti,dzire zdi amt,33231.0,2018,4
690000.0,4.4,3686,First ,petrol,,RTOTS08,13/11/2021,Zero_Dep,hyundai,elite i20 1.2 sports plus vtvt,37281.0,2019,11
700000.0,4.6,3686,First ,petrol,manual,RTOTS10,29/12/2020,Zero_Dep,honda,city sv mt petrol,32271.0,2015,11
260000.0,3.9,3686,Second ,diesel,manual,RTOAP21,,Expired,mahindra,bolero slx,141781.0,2011,11
850000.0,4.5,3686,First ,diesel,manual,RTOTS08,28/2/2021,ZeroDepreciation,hyundai,elite i20 1.4 crdi asta (o),56680.0,2017,1
360000.0,3.8,3686,Second ,diesel,manual,RTOTS08,9/2/2021,Comprehensive,maruti,swift dzire tour,103294.0,2015,9
103000.0,3.4,3686,First ,petrol,manual,RTOAP11,,Expired,chevrolet,spark lt 1.0,69901.0,2009,5
816000.0,5,3686,First ,petrol,manual,RTOTS06,12/7/2021,Zero_Dep,maruti,baleno sigma 1.2 k12,7687.0,2020,3
520000.0,4.6,3686,First ,diesel,manual,RTOAP31,,Expired,volkswagen,polo comfortline 1.5l diesel,68883.0,2016,6
344000.0,4.3,3686,First ,diesel,manual,RTOTS10,,Expired,maruti,celerio zdi opt,66731.0,2016,12
200000.0,3.7,3686,Second ,diesel,automatic,RTOAP09,,Expired,skoda,laura lk 1.9 pd at,114805.0,2006,6
610000.0,4.1,3686,Second ,diesel,automatic,RTOTS09,,Expired,hyundai,verna fluidic 1.6 crdi sx at,71681.0,2014,6
280000.0,3.9,3686,Second ,diesel,manual,RTOTS08,12/2/2021,Comp,fiat,punto evo active 1.3 multijet,83455.0,2015,6
1150000.0,4.9,3686,First ,diesel,manual,RTOTS08,,Expired,maruti,vitara brezza zdi plus,14443.0,2019,11
275000.0,3.8,3686,First ,diesel,manual,RTOAP11,5/10/2021,Comp,hyundai,i20 asta 1.4 crdi,122841.0,2010,9
475000.0,4.1,3686,First ,petrol,manual,RTOTN14,7/6/2021,Comprehensive,hyundai,verna fluidic 1.6 ex vtvt,72275.0,2013,5
1365000.0,4.2,3686,Second ,diesel,automatic,RTOTS09,,Expired,jaguar,xf 3.0 diesel,69302.0,2012,9
1750000.0,4.4,3686,First ,diesel,automatic,RTOTS08,6/9/2021,Comprehensive,toyota,innova crysta 2.8 zx at 7 str,53780.0,2017,3
350000.0,4.4,3686,Second ,diesel,manual,RTOAP29,,Expired,hyundai,i20 sportz o 1.4 crdi,111865.0,2011,3
671000.0,4.2,3686,Second ,petrol,automatic,RTOAP09,22/10/2020,Comprehensive,honda,city v at,45404.0,2012,5
450000.0,4.1,3686,Second ,diesel,,RTOAP28,,Expired,mahindra,scorpio vlx 2wd bs iii,129353.0,2010,3
120000.0,3.6,3686,Second ,petrol,manual,RTOAP10,,Expired,maruti,wagon r lxi,85772.0,2004,4
1060000.0,4.9,3686,First ,petrol,manual,RTOMH47,21/4/2021,Comprehensive,hyundai,creta 1.6 sx plus petrol,11574.0,2018,2
880000.0,4.8,3686,First ,diesel,automatic,RTOTS07,29/8/2021,3rdParty,maruti,vitara brezza zdi amt,44275.0,2018,8
550000.0,3.7,3686,Fourth ,diesel,automatic,RTOAP15,1/11/2020,Comp,hyundai,verna fluidic 1.6 crdi sx opt at,95000.0,2014,3
70000.0,4.1,3686,First ,petrol,manual,RTOKL01,7/11/2020,3rdParty,maruti,800 ac,20415.0,2006,10
65000.0,3.5,3686,Second ,petrol,manual,RTOAP09,,Expired,maruti,alto vx,10.0,2001,5
590000.0,4.3,3686,First ,diesel,manual,RTOAP09,31/3/2021,Comp,honda,city v mt diesel,78769.0,2014,3
410000.0,4.4,3686,Second ,diesel,manual,RTOAP36,6/11/2021,Comprehensive,maruti,swift vdi abs,100893.0,2012,8
350000.0,3.5,3686,Second ,diesel,manual,RTOAP13,,Expired,toyota,innova 2.5 v 8 str,336728.0,2007,12
240000.0,4,3686,Second ,petrol + cng,manual,RTOAP10,1/2/2021,Comprehensive,maruti,wagon r 1.0 lxi cng,84049.0,2012,1
530000.0,4.5,3686,First ,diesel,manual,RTOTS08,,Expired,toyota,etios cross  vd,47267.0,2014,11
260000.0,4,3686,Second ,diesel,manual,RTOAP22,16/8/2021,Comprehensive,hyundai,verna transform 1.5 sx crdi,147075.0,2010,6
500000.0,4,3686,First ,petrol,automatic,RTOAP10,20/9/2021,Third_party,honda,city zx gxi cvt,36029.0,2008,7
380000.0,4.2,3686,Second ,diesel,manual,RTOAP09,22/12/2021,Comprehensive,maruti,swift vdi,93876.0,2012,10
257000.0,3.5,3686,First ,petrol,manual,RTOAP28,10/4/2021,Comprehensive,maruti,swift vxi,145877.0,2010,1
1074000.0,4.2,3686,Third ,petrol,manual,RTOAP09,24/9/2021,Comprehensive,mercedes,benz e class e200 cgi elegance,48998.0,2010,8
360000.0,3.9,3686,First ,petrol,manual,RTOAP09,25/9/2021,Third_party,skoda,superb elegance 1.8 tsi mt,61524.0,2010,12
237500.0,3.3,3686,Second ,diesel,manual,RTOAP28,3/7/2021,Comprehensive,chevrolet,beat ps diesel,89866.0,2012,1
375000.0,4.4,3686,First ,petrol,,RTOWB26,22/9/2021,Comp,tata,zest xm rt 90 ps abs,48085.0,2016,1
610000.0,4.5,3686,First ,diesel,manual,RTOTS11,8/10/2021,3rdParty,maruti,swift dzire vdi opt,71181.0,2016,9
340000.0,4.4,3686,Second ,petrol,manual,RTOAP09,,Expired,fiat,grand punto emotion 1.4,57190.0,2013,9
837000.0,4.7,3686,First ,diesel,manual,RTOTS08,26/9/2021,ZeroDepreciation,volkswagen,polo highline1.5l diesel,33663.0,2018,8
325000.0,4,3686,Second ,petrol,manual,RTOKA53,6/10/2021,Comprehensive,volkswagen,polo highline1.2l petrol,122272.0,2010,9
132000.0,3.7,3686,Second ,diesel,manual,RTOAP29,,Expired,ford,fiesta 1.4 exi tdci,85461.0,2006,7
200000.0,4,3686,First ,petrol,manual,RTOAP11,,Expired,maruti,a star vxi,89103.0,2009,8
345000.0,3.7,3686,Second ,diesel,manual,RTOAP36,20/4/2021,Comprehensive,maruti,swift vdi,148147.0,2012,3
320000.0,3.8,3686,Second ,diesel,manual,RTOAP09,,Expired,hyundai,i20 magna o 1.4 crdi,112523.0,2012,6
43000.0,2.8,3686,Fifth ,petrol + lpg,manual,RTOAP29,,Expired,maruti,800 std,65932.0,2004,7
825000.0,4.7,3686,First ,petrol,manual,RTOTS12,21/9/2020,3rdParty,honda,br-v 1.5 i-vtec vx,24745.0,2017,7
112000.0,3.3,3686,Second ,diesel,manual,RTOTS09,,Expired,mahindra,scorpio 2.6 crde,182930.0,2005,7
1050000.0,4.2,3686,First ,diesel,manual,RTOTS11,9/7/2021,ZeroDepreciation,maruti,vitara brezza zdi plus,37395.0,2018,6
1020000.0,4.6,3686,First ,petrol,automatic,RTOTS07,25/7/2021,Comp,hyundai,creta 1.6 sx plus auto petrol,49237.0,2016,7
410000.0,4,3686,Second ,diesel,manual,RTOAP10,,Expired,toyota,innova 2.5 g4 8 str,178948.0,2006,5
545000.0,3.9,3686,First ,diesel,manual,RTOTS09,,Expired,honda,mobilio 1.5 rs opt. i dtec.,106348.0,2015,1
350000.0,4.2,3686,First ,petrol,automatic,RTOAP10,15/11/2021,Comp,honda,civic 1.8v at,86372.0,2010,9
910000.0,4.4,3686,First ,diesel,manual,RTOTS08,29/4/2021,Third_party,honda,wr-v 1.5 i-dtec vx mt,46672.0,2018,2
120000.0,3.5,3686,First ,diesel,manual,RTOAP10,,Expired,fiat,linea emotion 1.3,113097.0,2010,10
3100000.0,4.7,3686,First ,diesel,automatic,RTOTS09,26/1/2022,ZeroDepreciation,bmw,x1 sdrive 20d x line,29740.0,2016,12
256000.0,3.8,3686,Second ,petrol,manual,RTOAP09,13/6/2021,Comp,maruti,swift lxi 1.3,55571.0,2005,7
55000.0,3.3,3686,Second ,petrol,manual,RTOAP36,,Expired,maruti,zen std,65168.0,1997,10
250000.0,4.1,3686,First ,petrol,manual,RTOAP09,,Expired,skoda,fabia elegance 1.6 mpi,83974.0,2011,8
240000.0,4.1,3686,Second ,petrol,manual,RTOAP09,,Expired,hyundai,i10 magna 1.2,81163.0,2009,10
580000.0,4.2,3686,Second ,diesel,manual,RTOTS10,,Expired,maruti,swift vdi abs,73039.0,2016,2
1900000.0,4.5,3686,First ,diesel,manual,RTOTS09,,Expired,toyota,innova crysta 2.4 vx 8 str,63217.0,2018,4
1550000.0,4.8,3686,First ,diesel,,RTOTS07,12/9/2021,Zero_Dep,mahindra,xuv500 w11 (o),45516.0,2018,7
800000.0,4.6,3686,First ,diesel,manual,RTOKA32,10/8/2021,Zero_Dep,honda,wr-v 1.5 i-dtec vx mt,41786.0,2018,5
990000.0,4.8,3686,First ,diesel,manual,RTOTS08,,Expired,hyundai,creta 1.4 s plus,22484.0,2018,12
1600000.0,4.7,3686,First ,diesel,,RTOTS11,14/11/2021,Comprehensive,mg,hector sharp 2.0 diesel,22074.0,2019,11
710000.0,3.7,3686,First ,diesel,manual,RTOAP28,17/7/2021,Comprehensive,maruti,ertiga zdi,65799.0,2013,5
460000.0,4.2,3686,First ,diesel,manual,RTOTS07,,Expired,maruti,swift vdi abs,85486.0,2015,6
384000.0,3.8,3686,First ,diesel,manual,RTOAP09,,Expired,renault,duster rxz diesel 110,141722.0,2012,10
630000.0,4.2,3686,First ,diesel,manual,RTOTS09,10/9/2021,Comprehensive,volkswagen,vento highline diesel,80183.0,2015,1
486000.0,4.3,3686,Second ,diesel,manual,RTOTS09,,Expired,ford,figo aspire 1.5 titanium diesel,68696.0,2015,9
575000.0,4.6,3686,First ,petrol,manual,RTOTS07,5/5/2021,Third_party,tata,tiago xm 1.2 revotron,21832.0,2016,3
260000.0,3.9,3686,First ,diesel,manual,RTOTS09,,Expired,volkswagen,polo comfortline 1.2l diesel,138003.0,2011,1
275000.0,3.8,3686,Fourth ,petrol,manual,RTOPB35,20/11/2021,3rdParty,maruti,gypsy king st,2799.0,2006,8
303000.0,4.1,3686,Second ,petrol,manual,RTOTS07,3/3/2021,Comp,maruti,ritz vxi bs iv,83221.0,2014,2
180000.0,3.8,3686,Third ,diesel,manual,RTOAP09,,Expired,ford,figo 1.4 zxi duratorq ,104751.0,2010,3
300000.0,3.8,3686,Second ,petrol,manual,RTOAP10,,Expired,maruti,swift dzire lxi 1.3,51140.0,2008,8
304000.0,4.1,3686,Second ,petrol,manual,RTOAP09,26/5/2021,Comp,ford,fiesta 1.6 sxi abs,44700.0,2010,4
800000.0,4.3,3686,First ,diesel,manual,RTOTS07,7/3/2021,Third_party,maruti,vitara brezza vdi opt,42256.0,2018,2
150000.0,3.2,3686,Second ,diesel,manual,RTOAP36,,Expired,hyundai,verna vgt crdi,142726.0,2007,1
1450000.0,4.8,3686,First ,petrol,,RTOTS09,1/11/2021,ZeroDepreciation,jeep,compass 1.4 sport petrol ,17616.0,2018,9
950000.0,4.9,3686,First ,diesel,manual,RTOTS06,,Expired,ford,ecosport 1.5titanium tdci,13561.0,2019,7
850000.0,4.6,3686,First ,diesel,manual,RTOTS09,,Expired,maruti,s cross alpha 1.3,18143.0,2015,10
334346.0,3.7,3686,First ,diesel,manual,RTOAP20,,Expired,maruti,ritz vdi ,153920.0,2013,4
250000.0,3.9,3686,Second ,petrol,manual,RTOAP09,,Expired,maruti,sx4 zxi,78981.0,2009,10
180000.0,3.4,3686,Second ,diesel,manual,RTOAP29,,Expired,tata,safari 4x2 ex dicor bs iii,133609.0,2007,3
110000.0,3.6,3686,Second ,diesel,manual,RTOAP29,9/6/2021,3rdParty,tata,indica dls,127778.0,2007,7
270000.0,3.5,3686,Second ,diesel,,RTOAP37,,Expired,mahindra,scorpio vlx 2wd bs iii,127569.0,2009,10
1100000.0,4.4,3686,First ,diesel,,RTOTS07,10/5/2021,Comprehensive,hyundai,creta 1.6 sx (o) crdi,71860.0,2017,4
370000.0,4.4,3686,First ,petrol,manual,RTOTS07,,Expired,hyundai,xcent e plus,45440.0,2016,6
850000.0,4.5,3686,First ,diesel,,RTOTS08,29/9/2021,Zero_Dep,maruti,s cross delta shvs,48320.0,2018,8
590000.0,4.4,3686,Second ,petrol,manual,RTOAP16,,Expired,maruti,swift dzire vxi opt,55697.0,2016,7
250000.0,3.6,3686,First ,diesel,manual,RTOKA38,25/2/2021,Third_party,maruti,swift vdi,155078.0,2010,2
600000.0,4.2,3686,First ,diesel,manual,RTOTS34,,Expired,hyundai,elite i20 asta 1.4 crdi,112863.0,2017,12
800000.0,4.5,3686,First ,diesel,manual,RTOTS08,8/10/2021,Comp,maruti,s cross zeta 1.3,67662.0,2016,9
94000.0,3.5,3686,Second ,petrol,manual,RTOAP28,,Expired,ford,fiesta 1.4 zxi ,66324.0,2007,9
890000.0,4.1,3686,First ,diesel,,RTOTS05,,Expired,hyundai,creta 1.6 sx (o) crdi,72130.0,2015,7
850000.0,4.9,3686,First ,petrol,manual,RTOTS09,9/10/2020,ZeroDepreciation,skoda,rapid ambition 1.6 mpfi mt,35728.0,2019,3
880000.0,4.5,3686,First ,diesel,manual,RTOTS07,27/2/2021,Comprehensive,ford,ecosport 1.5titanium tdci,44946.0,2017,8
750000.0,4.3,3686,First ,petrol,manual,RTOTS07,,Expired,ford,ecosport 1.5 trend ti vct,43089.0,2016,1
240756.0,4,3686,Third ,petrol,manual,RTOAP29,8/10/2021,Third_party,maruti,swift lxi,94771.0,2011,2
797000.0,4.4,3686,First ,diesel,automatic,RTOKA50,8/6/2021,Comprehensive,maruti,dzire zdi plus amt,54199.0,2017,4
1150000.0,4.8,3686,First ,diesel,,RTOTS08,4/10/2020,ZeroDepreciation,mahindra,xuv 3oo w8 diesel mt,24274.0,2019,7
175000.0,4,3686,First ,diesel,manual,RTOAP09,4/10/2021,Comprehensive,hyundai,verna vgt crdi sx,185168.0,2008,4
580000.0,4.4,3686,First ,petrol,manual,RTOMH05,3/8/2021,ZeroDepreciation,maruti,baleno zeta 1.2 k12 ,22754.0,2018,7
800000.0,4,3686,First ,diesel,manual,RTOTS08,,Expired,mahindra,xuv500 w8 fwd,70645.0,2015,3
610000.0,4.2,3686,Second ,diesel,manual,RTOTS08,26/1/2021,3rdParty,chevrolet,cruze lt,35392.0,2012,3
1722500.0,4.9,3686,First ,diesel,,RTOTS09,,Expired,jeep,compass 2.0 limited plus,14648.0,2018,3
400000.0,3.9,3686,First ,diesel,manual,RTOAP29,,Expired,toyota,corolla altis d 4d g,86327.0,2010,7
